,index,Beastmaster,Earthshaker,Morphling,Phantom Lancer,Undying,Bounty Hunter,Earth Spirit,Ogre Magi,Shadow Fiend,Slardar,Faceless Void,Juggernaut,Lion,Tiny,Windranger,Dazzle,Medusa,Spirit Breaker,Venomancer,Abaddon,Nature's Prophet,Ursa,Crystal Maiden,Enigma,Lifestealer,Phoenix,Centaur Warrunner,Templar Assassin,Alchemist,Doom,Treant Protector,Viper,Night Stalker,Witch Doctor,Disruptor,Invoker,Legion Commander,Anti-Mage,Drow Ranger,Luna,Riki,Silencer,Dark Seer,Winter Wyvern,Bane,Lina,Timbersaw,Bristleback,Kunkka,Storm Spirit,Warlock,Nyx Assassin,Spectre,Axe,Slark,Vengeful Spirit,Jakiro,Zeus,Pudge,Naga Siren,Shadow Demon,Tinker,Leshrac,Tusk,Sven,Terrorblade,Magnus,Necrophos,Wraith King,Keeper of the Light,Meepo,Lycan,Clockwerk,Lich,Huskar,Dragon Knight,Io,Queen of Pain,Clinkz,Sniper,Ancient Apparition,Rubick,Ember Spirit,Death Prophet,Troll Warlord,Gyrocopter,Mirana,Omniknight,Razor,Outworld Devourer,Chaos Knight,Tidehunter,Weaver,Phantom Assassin,Techies,Sand King,Bloodseeker,Oracle,Puck,Pugna,Elder Titan,Batrider,Enchantress,Broodmother,Brewmaster,Chen,Skywrath Mage,Visage,Lone Druid,Shadow Shaman
56,Wraith King,0.436202145886806,0.5493735122534245,0.5580276557628548,0.5307497763363147,0.4651422301106399,0.5408519181054696,0.5002699945196819,0.5516564101177756,0.5455390878307785,0.5309914566717097,0.6014994138734996,0.5326372977842143,0.574067531799353,0.5780375894945683,0.6011721935954868,0.5157001657070869,0.5290245196936979,0.5323884589170182,0.5299815741478674,0.4375573613469613,0.6012995774049968,0.4782438690250617,0.5275486001922418,0.5610181306004371,0.5669624593358397,0.4435499981541893,0.5515976187581136,0.5688701042476378,0.5349277385329567,0.5326344508679361,0.4508304350309226,0.5348004735031473,0.5314097151954389,0.5408186930017022,0.5691044056404351,0.5224555411978941,0.595863838883187,0.5344155068439047,0.563948249739187,0.4881121369255297,0.4830318988613892,0.5106436575189338,0.4518551761159604,0.5693438012293857,0.566095561779372,0.5983207796907409,0.6226583290362578,0.5462921846199948,0.5490417565109531,0.598199402861068,0.4735103328075329,0.5771834653138086,0.4868231572324497,0.6291960360030662,0.5472729185822947,0.5353634153779211,0.4861190067332178,0.5276339705316754,0.6029725164018312,0.4198849180504654,0.5577706610773409,0.5636372978890629,0.5379085888699171,0.5655247689789668,0.611766750788906,0.4007777542712145,0.6008203827129088,0.4965951395266053,,0.529027251228182,0.5421620447601733,0.4314045669897713,0.5500409079540821,0.4961799115001563,0.5510598863537959,0.5304249664757922,0.6001898158986972,0.6250769563779713,0.5673541354216028,0.6024933852540096,0.5776378543138175,0.5753191371353883,0.5665986596421386,0.5196170968111697,0.5769347604477979,0.5437215720931566,0.5360976204732939,0.4171677779918019,0.5552330735548678,0.5198277814364852,0.5391320998509841,0.5281360880532966,0.5513375999278076,0.5785063596487693,0.5939340919973468,0.576412889703111,0.6369499586169504,0.4622810465167697,0.6297096980923459,0.5375581877922957,0.4698388741794012,0.4920143005341077,0.5312312475552954,0.5878975668678504,0.3930921034542957,0.6423184678498916,0.6296402280088733,0.4926496902525052,0.5667267191475078,0.4801895453490032
57,Luna,0.455790630628739,0.4603360230141422,0.5254010970594798,0.5217123443029941,0.4681849399345133,0.4854865950459434,0.4729004239720053,0.5159151060445829,0.4782561925153181,0.4806949109131646,0.5371543636475911,0.4282968817855891,0.5490417565109531,0.4685851591000599,0.5358730837146843,0.3915781301491547,0.3817085981228821,0.5096726560308077,0.5121544142609232,0.424837218752896,0.5446987023994566,0.2825610827114282,0.50100461311508,0.4856323734714555,0.4999205570014957,0.4421544766623874,0.3490883297333416,0.4188422771201673,0.5492504704208723,0.4438647419799411,0.3137344236063191,0.4383759481891219,0.444427892696743,0.4542801527297415,0.380011227158963,0.536030965970551,0.5579421909866443,0.514250051817515,0.4474409242951606,,0.4321422463506373,0.4424326671345239,0.4766099973277374,0.4995337382007161,0.4667840461701028,0.5036080554525829,0.5071398426419343,0.5352180445200426,0.4587738410724954,0.5535652339817697,0.4489523044494656,0.434243215098083,0.3511645077815935,0.5707693033744077,0.5264467305542441,0.4962908332797537,0.2944605534792391,0.3964894367450693,0.5054913710291823,0.4525440735307745,0.5602232608095392,0.4314045669897713,0.4734510409047614,0.4617149258876426,0.4567208545237735,0.3746756374046803,0.4800391171053818,0.3869849576124123,0.4035094218335051,0.4087421577281785,0.4039887139915748,0.5202023638793082,0.3691156362217848,0.4668277632715898,0.4860597370222355,0.5624236002445081,0.3293513206501129,0.5400851692549844,0.5321128870350563,0.4672342834042521,0.4804595609640705,0.5280069265535353,0.5214709152837093,0.4330078870920314,0.440873908658052,0.4660960022209587,0.4874055821463162,0.4692207162038767,0.4486161514309503,0.2850939255995037,0.4411950788935596,0.5172990783621897,0.5568803111840908,0.5856891949029387,0.5301580035565572,0.4114325989936243,0.4038315303659957,0.4451849774816486,0.4860009642338971,0.562496495355466,0.3236953458284443,0.4240904429659718,0.600038620774636,0.4326530210930224,0.3856944827051576,0.5184826598759761,0.5531313859346882,0.3614229961987329,0.4875902312255084,0.4331350544138638
58,Bristleback,0.4409298797214877,0.4263880537553324,0.5541742611414865,0.463494619155678,0.3365547184316519,0.4457776988841649,0.2738279110729465,0.4544727199756881,0.4329344231673446,0.3751996334144,0.5017445909326146,0.4521221123548156,0.4711947166798239,0.5155417500861894,0.4817498694351153,0.4061842003306214,0.3975130419744451,0.3738749176992287,0.3766034227375067,0.4264584535990475,0.4558799042695757,0.4290551300455371,0.3971517891949457,0.4013377612461883,0.44914794476016,0.4412269790286192,0.4331350544138638,0.4641344738540505,0.4899020424749073,0.4051917511374872,0.3621884948320842,0.400903615661508,0.4171503820710424,0.4377357583489116,0.3964472786253334,0.4894773339285382,0.4497463280836813,0.4989418317052121,0.4162558957192636,0.4229676400340644,0.4371570131763791,0.4034032591333745,0.4093443280828985,0.4357572149421187,0.4224872084146511,0.5294389037419837,0.43273004540863,,0.5061293117656546,0.4569279368154242,0.4028856656610888,0.4419158940535558,0.3542581420069488,0.5233954528073682,0.4586378616798415,0.3720179970298948,0.4348000456743291,0.3632568270070295,0.4827770461166086,0.3566821941245828,0.5791642983213836,0.5140839982119534,0.4215753738908497,0.4353190495683218,0.3762561751629617,0.3762674213601569,0.475786113724881,0.3725984685112601,0.4174269238649162,0.4112126879245523,0.4928537159343791,0.3724587838303856,0.4042477633083824,0.3082459327871957,0.4437795161339169,0.4756900040202974,0.533330621472244,0.4828751313190127,0.4404700336267839,0.5115279672902552,0.4310042804010052,0.5454008843348244,0.460025465998049,0.3450843044359569,0.4769447408581397,0.4188978441631623,0.4018288552483842,0.3227566035955064,0.4045043368890976,0.4295706213734638,0.4145851170446512,0.3970933388924647,0.4275440974839724,0.4611780250952753,0.4615074802202882,0.4684988762750418,0.4865929878889996,0.3447131617695161,0.4137512133636875,0.3993829123016309,0.3675230846944931,0.3566821941245828,0.4027035643673724,0.5381589889509573,0.3539397274661188,0.4080726333731245,0.4507017449620739,0.4138470855036881,0.4795987371581939,0.4489285741156992
59,Night Stalker,0.3810209474394701,0.4988719091025338,0.5318206221160442,0.5755982821541028,0.4510596936087735,0.4779099669291636,0.4005540392354349,0.5265623518518961,0.4810806714788532,0.4075488431004422,0.5919130420183688,0.4617974334594149,0.4916288381087678,0.5159019229068967,0.541800357759414,0.4821386325430611,0.3380881176078474,0.4361669361151345,0.4334982829550757,0.3700938504847663,0.5981823406757425,0.3500634905437322,0.4651928319838687,0.4186392659578556,0.527344023965912,0.4975265689227389,0.4362945616137018,0.4493614475933087,0.5318694502703545,0.4332954409612293,0.373609569398964,0.4120090652905399,,0.4904843889492508,0.4659016283365992,0.5088296310419261,0.4964230687691706,0.5527819101692583,0.4527120682749134,0.4090471909102537,0.4760003363700006,0.4922437840686269,0.4191105452369658,0.489781575575785,0.3867570668607269,0.5628575857253432,0.4882071504195158,0.4707209616966478,0.5865640159976145,0.5020025867910617,0.3868786464057155,0.5407156440478252,0.3988567234819962,0.5791466817681223,0.4865503535549593,0.475786113724881,0.3763184910009353,0.4169861267854814,0.4708872329449618,0.2867171927715731,0.4326981634641444,0.6115352732027236,0.3930781003259249,0.482348060603032,0.4548420586296072,0.3868568276805605,0.45185117308684,0.4115614253259432,0.402920270451266,0.5075638312572535,0.4365617233610937,0.5069114155535945,0.4810229218247761,0.383719851999915,0.5003162154447149,0.3696596963238566,0.4176473297995615,0.5483350707839824,0.4064930002803157,0.5508388666148258,0.4852513391495958,0.5594175104291842,0.5336081117146269,0.4847315399147578,0.487382730957907,0.4539002667376752,0.5062861675976733,0.4149717109461003,0.4525254808063803,0.4408186530458819,0.4226080630081671,0.5142527156272018,0.5262011202247348,0.5570614059019319,0.4018111456889907,0.4673531431737411,0.4888955661133757,0.4117613449352105,0.4960547732360616,0.4696146675310539,0.4348596473022937,0.529683778569708,0.4572685693412379,0.4780404034589016,0.5372251158005142,0.4551356365479486,0.5180822383990863,0.3566821941245828,0.3772246413134497,0.515122811595338
60,Alchemist,0.4660740433057615,0.5221376060594397,0.4816656761914524,0.5563514472403561,0.4634162756024619,0.4786132949213777,0.4616830868132141,0.4756349866146994,0.4748173244179868,0.4397351497494633,0.5274180483270179,0.4541530041786034,0.5212165058592961,0.5360943175917925,0.5394454818755242,0.4543841215248854,0.4383626947222376,0.4470231215039562,0.4529802418517124,0.4303350228295082,0.6097706661563806,0.3555021957079291,0.4619467841970946,0.4678315846569424,0.4593164135376211,0.4786099727266264,0.4683127633513374,0.4992471554163059,,0.4592053177487359,0.468211085362886,0.4365469300619666,0.4385973241718858,0.466044813834206,0.4557513754957843,0.5249299532134708,0.5168688720602469,0.5553875472547459,0.4390008960324714,0.447682360710287,0.4098837122481566,0.4962658372944074,0.4839760135309184,0.5047576983586577,0.4940359620231514,0.5664147099769833,0.5069583958322639,0.5099086216545115,0.5698948877242728,0.5277454078366852,0.4431068524147139,0.4839275050650584,0.4399332201586891,0.5486925844160392,0.4714512217653558,0.4674309615512743,0.4896047147366337,0.4265031539517486,0.5119694584025888,0.5635295883156213,0.4742167491550021,0.5883048726807792,0.495482713094869,0.4994075604015326,0.4740865821525947,0.4379321325602957,0.5587926181022155,0.4459601037947056,0.4510168954619652,0.5086302740965591,0.4366719012760553,0.4503154399694313,0.523839742739172,0.4245701040915382,0.4691265948979347,0.4851571752088279,0.5309136566331343,0.5433010945309045,0.5167207949416956,0.5325383241074956,0.5131491963652722,0.5466275136155541,0.5357732678222847,0.4573880922694217,0.4414182869371891,0.4932428761775025,0.4684670085128985,0.3996201544496001,0.4988366938039985,0.4965059322367612,0.4666703067560824,0.4526888630810633,0.5315706690185031,0.5222643465863723,0.4951683282872272,0.5339781080061872,0.5047925977498134,0.460319766834784,0.6139598933755827,0.4861505927563533,0.4368923545313545,0.4870406059947781,0.6015418951047091,0.5948443214890505,0.4567139794723164,0.4578815660386336,0.5597235429567237,0.3849579354501229,0.5052029064825962,0.4544584322532612
61,Winter Wyvern,0.4909192765944282,0.516656799993357,0.5081752558479795,0.5309411906962794,0.4295124185448457,0.4909362153332549,0.4520584213325848,0.4753772102581495,0.4769841213901519,0.444012455849138,0.5150404537778572,0.4917290643397449,0.5416614386683045,0.5159701056761447,0.5255163158724895,0.4801981081137924,0.4806945937706671,0.463432053652535,0.469079655313565,0.4386169285151001,0.5540497506945208,0.415094252150276,0.4737905369506182,0.5209850180751825,0.5253387995930184,0.4199716262404052,0.4769594913572799,0.5370862829408433,0.4762499503765055,0.4607129819600107,0.4457210915272909,0.472995706469788,0.4751879848257844,0.4824162751944995,0.4843440321037639,0.525413176388905,0.5332998639517879,0.4795052184856421,0.510887050673212,0.4766595045405093,0.4308114158155094,0.4917990950420757,0.4570155658101348,,0.487901063619905,0.5644148251419809,0.5093374868249168,0.5073583237921961,0.5256365740115619,0.5811474449106208,0.4542610422584633,0.5930187341865423,0.4092716993224958,0.5721727299717752,0.5202388237419084,0.4272594344182713,0.4628707671757225,0.4229232468067272,0.5091635279139044,0.4651761946833502,0.449239994671401,0.5031263451559971,0.4866798706275503,0.5107775965557108,0.4813203215386887,0.4542845926725055,0.5605585359147276,0.4372225708072204,0.4576305485716683,0.5081668771864369,0.5431282463113863,0.4612503363940853,0.5021350554575856,0.4507249074688317,0.4498762678523261,0.5120677692132213,0.5162419811307103,0.5576003258947323,0.4975663075042408,0.4912459250535414,0.5063326240107751,0.5344421998158796,0.5294589871869844,0.4660142740943431,0.5198654332679257,0.4958434200817792,0.5103262493755548,0.3856121797899488,0.4640835973338927,0.524606825640163,0.488390002275564,0.5037151031674422,0.504794082166634,0.5219178205505821,0.4355578822462823,0.4792517338825351,0.5513168170702138,0.4383759481891219,0.5912906776598713,0.4396312066301934,0.3792074367906815,0.5261324102277726,0.5235658620516659,0.5782619903085912,0.4659852332977716,0.5071540719064642,0.5184639252011599,0.4388924567035793,0.5561413946369288,0.4957764424958412
62,Timbersaw,0.4331963823868234,0.3984291055478451,0.4197840683642111,0.5437300926779663,0.3603968671621792,0.4192646984878345,0.3402303921927357,0.4027838152548593,0.3904570154396009,0.3277076156764347,0.4510873520049053,0.3828875938695635,0.4337347589293895,0.4475942370316584,0.4442601275992867,0.3765315467796846,0.391190583237978,0.3452724506498538,0.3108610056415629,0.3680271739495276,0.4823472361180939,0.2999630342048558,0.4053681588442395,0.3746436104562973,0.4029241425786828,0.3606022592595382,0.2847260813834064,0.4440881643039978,0.4058920959491801,0.3329272832444707,0.2886491993972631,0.342362812514851,0.3570112358013635,0.3977028409329356,0.4035094218335051,0.4130909472012641,0.3983605468067536,0.4631888503002905,0.3738691633862649,0.3866305962017976,0.3789565326399122,0.3450045170979217,0.4102844752643907,0.4215373480255976,0.293524297864468,0.4814111202506758,,0.4542801527297415,0.4081523880302756,0.4700664958263496,0.2621548316843318,0.4177157906011534,0.3055707920600342,0.5012636227354222,0.4102516455616188,0.3507820728789282,0.4232891159052686,0.3316374207976846,0.4240968509710524,0.329354701126789,0.3265757915292224,0.4959386032736192,0.4408186530458819,0.4245293227791211,0.3413906408392634,0.4159068597911934,0.4708228918895333,0.3317529386684976,0.3577554566169721,0.364848355437975,0.5054771123296357,0.3675230846944931,0.3823470419331793,0.342944254643667,0.3964860315246339,0.3727844721560722,0.3220949941765154,0.4899024630836672,0.3394764682068718,0.4078892583593847,0.4284547802963759,0.4291733979608848,0.44476772902274,0.3431465583267147,0.4286364394039756,0.3843761359073909,0.3879368688285896,0.3179550165354177,0.4360282686676275,0.5311216021303434,0.4267504103946124,0.4186392659578556,0.3679483136280337,0.4540322578455889,0.2706272388614066,0.4109336453613852,0.4684260632059607,0.349570237528785,0.4183210565172789,0.3425682747577502,0.2760838973025655,0.414539754871058,0.329354701126789,0.5213181349836578,0.444097537410319,0.4368344081994023,0.4673531431737411,0.2135887493433003,0.296827234085178,0.4269242658817447
63,Naga Siren,0.266651293495493,0.4107704308003148,0.3170780924511316,0.3891564047231397,0.3679483136280337,0.3928064993124665,0.4076626249536971,0.413151082194979,0.4215294516640721,0.3029849493578383,0.4785980915968846,0.3283453206340664,0.417595238289514,0.3503637013365734,0.4373713685798566,0.3726036076470353,0.2155880825738485,0.3710497992478591,0.3263312745729346,0.286175155495956,0.4230602802165686,0.3469309836131931,0.3186731302113652,0.3315412564053376,0.3145150447508847,0.24784873065371,0.3003128595411297,0.3530773123262298,0.362055249492998,0.3805587865183585,0.3206059352575904,0.1584833794013461,0.3772246413134497,0.3220949941765154,0.3401293229385576,0.4090809574826445,0.3420494446202752,0.4247743233744894,0.2406399917579826,0.1428385385095656,0.2182560713392713,0.3662764282064395,0.3510411444545551,0.2935948082800223,0.4341862288289697,0.3923218916770114,0.2565614506012352,0.3983475330632514,0.3673671298006892,0.4812070108791201,0.0704754934698156,0.3958106175569729,0.2814318660117187,0.4864808526118738,0.430821575275685,0.3238672125478336,0.2911765117618606,0.251741115198745,0.3843989169791173,,0.3371641564204277,0.4085741114397491,0.1770970779776257,0.4028624249113476,0.3617504953973278,0.4328542766852363,0.3916226178340947,0.2995846562675172,0.3267324096997869,0.4734510409047614,0.4960789442780561,0.1982449614134158,0.3619936288445797,0.280476913015389,0.3825989849761273,0.2551963484266543,0.2903102150516997,0.4507017449620739,0.3865815007622531,0.3788352911467995,0.377631859221555,0.4359522763521183,0.3300202944904851,0.284131680230372,0.3600544264299978,0.3741111367132786,0.403685552409757,0.3210074201902476,0.2888348224624216,0.3096323506000443,0.3142742581957335,0.3589489666561879,0.325040421081337,0.352733326843646,0.4486445909660514,0.3552598959637448,0.4006618319896197,0.3126737697336583,0.3681137508501646,0.4103953316480306,0.1582198552514697,0.3126737697336583,0.1932603136587566,0.331785563988119,0.3906220888727995,0.4092754303101689,0.4368344081994023,0.2309865240549235,0.2138079890447412,0.4089342702715789
64,Leshrac,0.1848123255886363,0.3652386232424672,0.2666563888106735,0.4605279232927693,0.2574748282184614,0.390521522108139,0.4618143774758936,0.3623578415657775,0.4043010205993526,0.354503476769088,0.3994911903473349,0.3539230894301117,0.3793275512032211,0.3776205558204566,0.4465937311744414,0.3711815185074891,0.3014640099805125,0.4125744390303045,0.376809238945697,0.4050361132695787,0.380762598469722,0.3160931236316697,0.3335267972401095,0.3043330983917051,0.3238672125478336,0.4138470855036881,0.24784873065371,0.3975130419744451,0.3884015168252967,0.3262190478628897,0.2563463532567421,0.275950073750021,0.3966008127870629,0.304584460494112,0.3416273835893346,0.379525204990276,0.4039182349667364,0.3784507145527557,0.3498716798112527,0.3583176053998939,0.3746383945854142,0.3777351449104319,0.454778365598502,0.3694280104150946,0.3539397274661188,0.5194053896936471,0.4419432537390302,0.3404796117482411,0.2785250115775871,0.4757507548555804,0.3673671298006892,0.3370350369317514,0.2371641988630042,0.4370969126824783,0.4662320377352913,0.3376885562924371,0.3675230846944931,0.1897028118171018,0.4189212307458302,0.331785563988119,0.3864104054550272,0.3334047468175682,,0.399775716575741,0.3296965219222435,0.4328542766852363,0.4152269024186123,0.373609569398964,0.2998619956184593,0.3958106175569729,0.5212421254128504,0.2455951812700563,0.3225656178960177,0.4152403166495234,0.2712851224889446,0.3447432540962682,0.4085741114397491,0.4036615198386116,0.218739208061007,0.4087421577281785,0.4037047671152625,0.3517080539219128,0.3691156362217848,0.4072670096806468,0.2070582950773767,0.3346963958952346,0.3773100077976551,0.3560327891916607,0.3982909179893206,0.2325581619647186,0.4222159387881251,0.3438224347819615,0.4785980915968846,0.4608154341968757,0.3894861374659171,0.3938086398366189,0.349570237528785,0.2563463532567421,0.3614229961987329,0.4230602802165686,0.3873481847631513,0.1491464819696087,0.4328542766852363,0.348403954480288,0.2314189128245423,0.0256796243447435,0.2884966777841157,0.2325581619647186,0.1932603136587566,0.2539805707639161
65,Phoenix,0.3966008127870629,0.5000872229434304,0.4249193588533434,0.5381440482159346,0.4014266972040624,0.4548164828468529,0.3923393162092459,0.4178356979472397,0.510186119036472,0.4255094976076815,0.5007315015651076,0.4617181331253415,0.5503752712846575,0.4558976720937411,0.5225701243706607,0.4581734866341961,0.4609938046379387,0.4685222122654774,0.4267526871089603,0.3563809424482328,0.5815244079594877,0.3329880255856418,0.452717925091403,0.4474409242951606,0.4356301966943292,,0.4709282330502335,0.4895945411186411,0.4298876678181172,0.4328771513307452,0.4269825920547558,0.3784990127547446,0.4535777042836431,0.50008738082687,0.4494683547151002,0.5160624232508821,0.5416987459596395,0.4761761007889877,0.4570141949009418,0.4768501452900998,0.4078892583593847,0.444299663507673,0.4682167217008772,0.4700816760671177,0.5075248461284203,0.4828445490377969,0.5165752486776866,0.5017445909326146,0.4659852332977716,0.5340520520704517,0.4474677138145549,0.4316194211712356,0.4593234825705986,0.5722056515609917,0.52465824181383,0.4418022192288148,0.432390113814722,0.4144829777463569,0.5161978548528725,0.3335960123070546,0.562496495355466,0.4670564676529853,0.4826634180541162,0.5012558515334719,0.4602598535051044,0.4413762073081304,0.5327687628773161,0.3799790996643698,0.4387435956184209,0.388925948803978,0.4058725487361115,0.3299423600250973,0.4980421088602457,0.3884666922211413,0.4216606649321771,0.5293349749798597,0.4006039542338163,0.5319492022018245,0.4316194211712356,0.4984620944780129,0.5234023799026982,0.4961829847417508,0.5006992315969251,0.4037962961473019,0.4258775965842534,0.4655504037796332,0.4798210557145262,0.3014051130292209,0.4059077238820504,0.3663355166543263,0.5028653953994611,0.5505227800497734,0.4920143005341077,0.4567100582968385,0.4006618319896197,0.5528385550024604,0.4690452309131965,0.5785927950724502,0.6099128690331636,0.4159068597911934,0.5266186485419944,0.4989210355178308,0.3793546556062164,0.4070418193566117,0.508428945939082,0.531299122381256,0.4733184074469612,0.3194258890248905,0.4080726333731245,0.4086917071593119
66,Sven,0.3646872121356355,0.4783915467463848,0.4626993150297928,0.556757412604826,0.415421251896673,0.4652894737640043,0.5262011202247348,0.4279895592981584,0.5015554012820191,0.4377121548981599,0.5048276152506097,0.4501914070080844,0.5436571803495155,0.4840400204037517,0.5280805635381622,0.4678218874841026,0.3126213742450782,0.4533296963695095,0.426288078279056,0.3758249860792769,0.5596341852705398,0.370659677300638,0.403321194897207,0.4778354440809887,0.4968994986516456,0.3877031969587103,0.4433455287185073,0.4702458533044172,0.4512502880708325,0.4607496569730113,0.4413077613182808,0.4124630280108287,0.4754814687511472,0.4549856654535291,0.4963297028208164,0.5024123844974319,0.549252057525119,0.5550216193041005,0.414006464720927,0.4222080008541338,0.4725908205003874,0.4936787626508804,0.4634695437672411,0.4627175656165146,0.524561547855887,0.5694444866299169,0.5433420284976712,0.4863151769493061,0.4673745665357267,0.4999205570014957,0.4948448240745816,0.4676142838749048,0.3785501329597947,0.5575865701023985,0.4213682310167183,0.4636346973868369,0.390521522108139,0.4240417893135001,0.4782167081655303,0.4408620895699301,0.5275146077366178,0.4980375063078831,0.3479713528657804,0.4746471992366133,,0.4261501134338917,0.5510671801561923,0.4521522968457212,0.3940760206782503,0.4339517346801943,0.5528385550024604,0.3868568276805605,0.481954488433278,0.4074867769924309,0.4557857089367696,0.5096921459626521,0.5205939201961683,0.5629022496039399,0.4089487135360736,0.4747189563571236,0.4864822957150989,0.5224174425247454,0.5360209980404901,0.4162913692842405,0.5284298907445389,0.4960638573998939,0.4105566343707975,0.33169122874907,0.4722300030490154,0.4698388741794012,0.5041682203486187,0.4568279071879578,0.5766030601074925,0.5014320578364467,0.3684383690774015,0.5262393914856138,0.5430875016687685,0.4459589366034618,0.6041514536665332,0.5371769954935818,0.329354701126789,0.5910955707120474,0.4926706756079242,0.5664052731061472,0.3901038392417699,0.3894861374659171,0.4338555617362692,0.3661628241840742,0.4596684934349057,0.4198140317938179
67,Clinkz,0.2951362834367996,0.518816098119602,0.4050361132695787,0.4238190811657241,0.3826406840224836,0.4258058589995904,0.4134801193402717,0.4397629773960765,0.4387835372987533,0.3762409948761711,0.4620704483428018,0.4185011267038518,0.4521452933471503,0.468119969547791,0.4648561771666445,0.406148334196503,0.3420883397007975,0.332787582883413,0.365608083090241,0.3335096457926536,0.4860016272725328,0.2593972328490745,0.3429576371681486,0.4419978557056325,0.5054771123296357,0.4866811646992894,0.2708827237408202,0.4484885048557375,0.4619796225460602,0.3719779128400901,0.3050123610790954,0.3967938072853936,0.4038315303659957,0.3672866100074507,0.3697046248399441,0.4428431265115979,0.4246316642295858,0.5605051682400711,0.3461565562889663,0.3029744315621251,0.3438252891869018,0.4279793890406999,0.4174624483181871,0.4030131295514936,0.4474409242951606,0.5066798838930828,0.4945364938612456,0.3804831325130817,0.3357657253124878,0.3985079979139775,0.3788352911467995,0.350733709263797,0.3704396981189733,0.4793630381639271,0.4047695705845707,0.3793453862161911,0.4159554924872243,0.3251580463615106,0.4137415387868076,0.2075101136856449,0.3103856980437303,0.3742973045378792,0.3552598959637448,0.4040540095999673,0.3703913703923241,0.3461744754671859,0.4567208545237735,0.3775420631384506,0.3560185652553125,0.255235570344157,0.4493448280003429,0.358126892344679,0.3501108806486415,0.3808414231817238,0.4360441568920523,0.3567310642119894,0.4328935482915867,0.4841620339007865,,0.4304120089432602,0.4984945232305494,0.4906062193971357,0.5159019229068967,0.4191645760462989,0.3250780552148287,0.428722604917066,0.4462990289683933,0.2958290304162287,0.4498014139559942,0.5344310393781776,0.3175945741563928,0.4169564264972994,0.3952589398360085,0.4566107340779842,0.4795987371581939,0.3503637013365734,0.4478346592618961,0.3818972506848375,0.383292323033428,0.4724599944352045,0.2554444331365655,0.1864326149871564,0.4076626249536971,0.4423344176857823,0.3145150447508847,0.3170780924511316,0.4352401589667706,0.3945389925620306,0.4227501741982777,0.3630130366510685
68,Venomancer,0.4330336769314387,0.5368631937001533,0.4901759582409993,0.5606352106061027,0.4270221918982516,0.4515506733669905,0.4866811646992894,0.4825564749193971,0.4714678270377949,0.4713769232412309,0.4821082285158197,0.4771973396040375,0.5260402067424712,0.4621978880043305,0.5257160410064239,0.5035272578779194,0.4166522135223166,0.4555836459579457,,0.3464960241195548,0.5194053896936471,0.4114445411712858,0.4103691258188868,0.4830850563058889,0.5223430496028932,0.3759960632942286,0.4059077238820504,0.5606674891134118,0.4526437604219475,0.4379375724141744,0.5005847591462179,0.4970807294954763,0.444972621282495,0.4453742891791468,0.4709969743450826,0.4964705070240139,0.5046801942571505,0.4929042955378873,0.4021496603059669,0.4527192645595967,0.367380376037628,0.4702719600657455,0.4072235476349738,0.4532724865282892,0.4730239553146009,0.5793408306864001,0.5562227910850617,0.5257971008133869,0.4721538954921231,0.4982943301100804,0.4113564870387571,0.506901079362841,0.3672249364703072,0.5763191036182087,0.4641617455614743,0.468423654255588,0.4527120682749134,0.4859495791016446,0.485039557188469,0.47283959557009,0.4185339926647454,0.56054405842824,0.4886637687904344,0.5237513327866783,0.4092847592897196,0.3526587671506855,0.5267662048449177,0.4505438020391653,0.3968804918810954,0.4127304710028328,0.4408620895699301,0.3412468943404568,0.4726416835530729,0.3841676492534694,0.479884632387179,0.4173312640396686,0.4027035643673724,0.5430768620584618,0.4580713721929109,0.499994714329931,0.5225308934514792,0.5634296286632502,0.5161978548528725,0.4257359722005412,0.4709282330502335,0.5056587611146398,0.4790763051609089,0.3846072646985595,0.4948483500690651,0.4669729242085391,0.4378967072526264,0.4428196137912,0.5152490035352083,0.5195845844920206,0.2926090877981396,0.5461617289637279,0.5835547922987626,0.4953589653479511,0.5405474609420188,0.476358878348368,0.3982909179893206,0.5688285871705533,0.4382410861966073,0.4714520812860451,0.508428945939082,0.3777216763735451,0.6115352732027236,0.3405299020949959,0.470324391373011,0.4525254808063803
